new_tc_id,step_no,start_screen,precondition_data_state,precondition_ui_state,precondition_permission_state,target,target_parameter,action,action_parameter,result_screen,result_state
CHAT_NEW_0106,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,"{""font_scale"": ""50%~200%""}",SCR_CHATROOM,글자 크기를 50% ~ 200%까지 조정 가능
CHAT_NEW_0107,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""content_type"": ""OS 제공 이모지""}",TAP,"{""count"": 1}",SCR_CHATROOM,OS 제공 이모지가 큰 크기로 전송됨
CHAT_NEW_0108,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""content_type"": ""OS 제공 이모지 + 텍스트""}",TAP,해당없음,SCR_CHATROOM,OS 제공 이모지가 작은 크기로 텍스트와 함께 전송됨
CHAT_NEW_0109,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""max_media_select"": 30}",SELECT,해당없음,SCR_CHATROOM,iOS: 액션 시트(셰어 익스텐션)가 노출됨 — 동영상·사진 최대 30개 선택 가능
CHAT_NEW_0110,1,SCR_CHATROOM,STA_X_SHARE_CONTENT_SELECTED,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,"iOS: 메시지 보내기 화면이 표시됨 — [취소] 버튼, (채팅방/친구) 타이틀, [전송] 버튼(디폴트 활성화), 메시지 입력 영역, 공유할 사진 썸네일이 노출됨"
CHAT_NEW_0110,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,"{""target"": ""친구 or 채팅방""}",SCR_CHATROOM,공유 대상(친구 또는 채팅방)이 선택됨
CHAT_NEW_0110,3,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,"{""value"": ""전송""}",SCR_CHATROOM,메시지와 선택한 콘텐츠가 채팅방에 전송됨
CHAT_NEW_0111,1,SCR_CHATROOM,STA_X_IMAGE_IN_CLIPBOARD,해당없음,해당없음,해당없음,"{""media_type"": ""사진(인식 가능 문자 포함)""}",TAP,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0111,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,키보드 활성화 시 클립보드에 복사한 이미지가 노출되어 붙여넣기됨
CHAT_NEW_0111,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,이미지 편집 화면으로 이동됨
CHAT_NEW_0111,4,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,해당없음,SCR_CHATROOM,이미지가 전송됨
CHAT_NEW_0112,1,SCR_CHATROOM,STA_X_IMAGE_IN_CLIPBOARD,해당없음,해당없음,TGT_MESSAGE_INPUT,"{""media_type"": ""gif""}",INPUT,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0112,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,gif 파일은 편집 화면을 거치지만 편집은 불가함
CHAT_NEW_0112,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,해당없음,SCR_CHATROOM,이미지가 전송됨
CHAT_NEW_0113,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""bubble_type"": ""일반 텍스트""}",VERIFY,해당없음,SCR_CHATROOM,텍스트에 표시된 내용 그대로 붙여넣기됨
CHAT_NEW_0113,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""char_count"": ""4000자 이상""}",VERIFY,해당없음,SCR_CHATROOM,말풍선에 표시된 내용까지만 붙여넣기됨
CHAT_NEW_0113,3,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_BUBBLE,"{""bubble_type"": ""스크랩 말풍선""}",VERIFY,해당없음,SCR_CHATROOM,URL 형태로 붙여넣기됨
CHAT_NEW_0113,4,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_BUBBLE,"{""bubble_type"": ""멘션 포함 말풍선""}",VERIFY,해당없음,SCR_CHATROOM,멘션 영역은 말풍선에 표시되는 이름으로 붙여넣기됨 — 멘션 표시는 되지 않고 @이름 형태의 텍스트로 표시됨
CHAT_NEW_0114,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""bubble_type"": ""텍스트 말풍선""}",SELECT,해당없음,SCR_CHATROOM,"텍스트가 전체 선택된 상태로 커스텀 메뉴가 노출됨
- 디폴트 메뉴: 검색, 복사, 공유
- 일부 선택 메뉴: 검색, 복사, 모두 선택, 공유"
CHAT_NEW_0114,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,"{""scenario"": ""[복사하기] 버튼 탭""}",SCR_CHATROOM,선택 영역 복사 후 선택 복사 화면이 종료됨 — Android: '클립보드에 복사되었어요.' 토스트 팝업 노출 / iOS: 완료 팝업 없음
CHAT_NEW_0114,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,"{""scenario"": ""[공유하기] 버튼 탭""}",SCR_CHATROOM,"외부 공유 sheet가 노출되고, 외부 공유 시 선택 복사한 텍스트가 전달 완료됨"
CHAT_NEW_0115,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,OPEN,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0115,2,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_BUBBLE,"{""bubble_type"": ""text/이모티콘/사진·동영상""}",TAP,해당없음,SCR_CHATROOM,"원본(text, 이모티콘, 사진/동영상) 메시지가 일부 포함된 답장 말풍선이 전송되고, 답장 메시지에 멘션이 포함되어 전송됨"
CHAT_NEW_0115,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SWIPE,해당없음,SCR_CHATROOM,기능 on/off에 따라 스와이프로 답장하기 기능이 동작함
CHAT_NEW_0116,1,SCR_CHATROOM,STA_X_REPLY_BUBBLE_EXISTS,해당없음,해당없음,TGT_MESSAGE_BUBBLE,해당없음,TAP,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0116,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,"{""scenario"": ""답장 말풍선의 원본 메시지 영역 탭""}",SCR_CHATROOM,원본 메시지 위치로 이동하고 채팅방 하단에 [답장으로 돌아가기] 버튼이 표시됨
CHAT_NEW_0116,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,"{""scenario"": ""[답장으로 돌아가기] 버튼 탭""}",SCR_CHATROOM,[답장으로 돌아가기] 버튼으로 답장 말풍선 위치로 이동됨
CHAT_NEW_0117,1,SCR_CHATROOM,STA_GROUP_CHATROOM / STA_NOTIFICATION_OFF,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,알림 off된 그룹채팅A의 채팅방 화면이 정상 노출됨
CHAT_NEW_0117,2,SCR_CHATROOM,해당없음,STA_X_REPLY_NOTIFICATION_ON,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,말풍선A의 답장에 대한 알림이 내 기기로 푸시됨
CHAT_NEW_0117,3,SCR_CHATROOM,STA_MESSAGE_SENT,해당없음,해당없음,TGT_MESSAGE_BUBBLE,해당없음,TAP,해당없음,SCR_CHATROOM,답장 말풍선에 표시된 내 멘션이 강조되어 표시됨
CHAT_NEW_0118,1,SCR_CHATROOM,해당없음,STA_CONTEXT_MENU_OPEN,해당없음,TGT_MESSAGE_BUBBLE,해당없음,SELECT,해당없음,SCR_CHATROOM,"공유 피커가 노출됨
- 검색 영역, 폴더칩(전체/친구/최근공유/사용자폴더칩), 채팅 리스트, 즐겨찾기 친구 리스트, 친구 리스트, 하단 메뉴가 노출됨 (하단 메뉴는 말풍선 종류에 따라 다름)
- 대상자 선택 시 상단 검색 영역 하단에 선택한 항목 영역이 노출되고, 하단 영역에 메시지 입력 영역과 보내기 버튼이 노출됨"
CHAT_NEW_0119,1,SCR_CHATROOM,해당없음,STA_X_SHARE_PICKER_OPEN,해당없음,TGT_SEARCH_BUTTON,해당없음,SELECT,해당없음,SCR_CHATROOM,검색어 입력 영역이 노출되고 키패드가 활성화됨
CHAT_NEW_0120,1,SCR_CHATROOM,해당없음,STA_X_SHARE_PICKER_OPEN,해당없음,해당없음,해당없음,DRAG,해당없음,SCR_CHATROOM,라지뷰 ↔ 풀뷰로 전환됨
CHAT_NEW_0120,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,하단에 공유 완료 스낵바가 표시됨 (해당 채팅방에 공유 완료되며 해당 채팅방으로 이동하지 않음)
CHAT_NEW_0120,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,해당없음,SCR_CHATROOM,공유 대상 선택 풀피커 화면이 노출됨
CHAT_NEW_0120,4,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,선택한 채팅방으로 전송되며 해당 채팅방으로 이동됨
CHAT_NEW_0121,1,SCR_CHATROOM,해당없음,STA_X_SHARE_PICKER_OPEN,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,"{""value"": ""보내기""}",SCR_CHATROOM,전달하려던 말풍선 내용이 채팅방으로 전송됨
CHAT_NEW_0121,2,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,"{""value"": ""보내기""}",SCR_CHATROOM,입력한 메시지 내용이 채팅방으로 전송됨
CHAT_NEW_0122,1,SCR_CHATROOM,해당없음,STA_X_SHARE_PICKER_OPEN,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,공유 피커 내 각 하단 메뉴가 정상 동작함
CHAT_NEW_0123,1,SCR_CHATROOM,해당없음,STA_CONTEXT_MENU_OPEN,해당없음,TGT_MESSAGE_BUBBLE,해당없음,SELECT,해당없음,SCR_CHATROOM,체크 표시되며 나와의 채팅방으로 전달됨 — Android: '전달하였습니다.' 문구가 노출됨
CHAT_NEW_0124,1,SCR_CHATROOM,해당없음,STA_CONTEXT_MENU_OPEN,해당없음,TGT_MESSAGE_BUBBLE,해당없음,SELECT,해당없음,SCR_CHATROOM,"공지 등록 얼럿이 노출됨 — ""채팅방 상단 공지는 1건만 노출 가능합니다. 공지를 등록하시겠습니까?"" [아니요] [예]"
CHAT_NEW_0124,2,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_ALERT_POPUP,해당없음,SELECT,해당없음,SCR_CHATROOM,공지가 등록되지 않음
CHAT_NEW_0124,3,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_ALERT_POPUP,해당없음,SELECT,해당없음,SCR_CHATROOM,공지가 채팅방 상단에 노출되고 공지 말풍선이 전송됨
CHAT_NEW_0125,1,SCR_CHATROOM,STA_X_NO_BOOKMARK,해당없음,해당없음,TGT_MESSAGE_BUBBLE,해당없음,SELECT,해당없음,SCR_CHAT_SEARCH,"말풍선A가 책갈피로 설정됨
- 채팅방 우하단에 책갈피 아이콘이 표시됨
- 책갈피 아이콘을 탭하면 채팅방 검색 화면의 해당 말풍선으로 이동됨"
CHAT_NEW_0125,2,SCR_CHAT_SEARCH,해당없음,해당없음,해당없음,TGT_MESSAGE_BUBBLE,"{""max_bookmark"": 30}",SELECT,해당없음,SCR_CHAT_SEARCH,"말풍선B가 책갈피로 설정됨
- 책갈피 아이콘이 그대로 유지됨 (복수형 전환 없음, 최대 30개)
- 책갈피 아이콘을 탭하면 채팅방 검색 화면에 책갈피 목록이 표시됨"
CHAT_NEW_0125,3,SCR_CHAT_SEARCH,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,"{""scenario"": ""목록에 표시할 내용 편집""}",SCR_CHAT_SEARCH,책갈피 목록에서 표시할 내용을 편집할 수 있음
CHAT_NEW_0125,4,SCR_CHAT_SEARCH,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,"{""scenario"": ""목록에서 책갈피 말풍선으로 이동""}",SCR_CHAT_SEARCH,목록에서 책갈피 말풍선으로 이동됨
CHAT_NEW_0125,5,SCR_CHAT_SEARCH,해당없음,해당없음,해당없음,해당없음,해당없음,TAP,"{""scenario"": ""책갈피 삭제""}",SCR_CHAT_SEARCH,책갈피가 삭제됨
CHAT_NEW_0125,6,SCR_CHAT_SEARCH,해당없음,해당없음,해당없음,해당없음,"{""thumbnail_bubble_types"": ""이모티콘/사진/동영상/파일말풍선""}",VERIFY,해당없음,SCR_CHAT_SEARCH,특정 타입(이모티콘/사진/동영상/파일 말풍선)의 말풍선은 썸네일이 추가 노출됨
CHAT_NEW_0126,1,SCR_CHATROOM,해당없음,STA_CONTEXT_MENU_OPEN,해당없음,TGT_MESSAGE_BUBBLE,해당없음,SELECT,해당없음,SCR_CHATROOM,"캡처 영역 선택 모드로 전환됨
- 상단: 타이틀 '캡쳐 영역 선택', [선택해제] 버튼, 가이드 문구 (컨텍스트 메뉴 캡처 진입 시 ""캡처 영역을 지정해주세요"", [+]메뉴 캡처 진입 시 ""캡처를 시작할 말풍선을 선택해주세요"")
- 중앙: 캡쳐할 말풍선을 제외한 말풍선이 딤드됨
- 하단: [캡처 옵션] 버튼, 저장 아이콘, 전달 아이콘"
CHAT_NEW_0127,1,SCR_CHATROOM,해당없음,STA_X_CAPTURE_MODE_ACTIVE,해당없음,해당없음,해당없음,TAP,해당없음,SCR_CHATROOM,"프로필 및 배경 선택 옵션이 노출됨
- 타이틀: '캡처 옵션'
- 프로필: 변경 안 함(디폴트) / 모자이크 / 카카오프렌즈
- 배경: 변경 안 함(디폴트) / 기본 배경"
CHAT_NEW_0127,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SWITCH,해당없음,SCR_CHATROOM,프로필 및 배경이 선택한 옵션으로 변경됨
CHAT_NEW_0128,1,SCR_CHATROOM,해당없음,STA_X_CAPTURE_MODE_ACTIVE,STA_MEDIA_PERMISSION_ALLOWED,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,캡처 영역 선택 모드가 해제되고 채팅방으로 돌아감 — 디바이스 앨범에 선택한 영역의 사진이 저장됨
CHAT_NEW_0129,1,SCR_CHATROOM,해당없음,STA_X_CAPTURE_MODE_ACTIVE,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,캡처 영역 선택 모드가 해제되고 채팅방으로 돌아감 — 채팅방으로 캡처한 이미지가 전송됨
CHAT_NEW_0130,1,SCR_CHATROOM,STA_MESSAGE_SENT / STA_SENT_WITHIN_24H,STA_CONTEXT_MENU_OPEN,해당없음,TGT_DELETE_BUTTON,해당없음,SELECT,해당없음,SCR_CHATROOM,"- 전송 후 24시간 이내에만 [모두에게서 삭제] 메뉴가 노출됨
- [모두에게서 삭제] 시 메시지가 삭제되며 상대방에게서도 삭제됨 — 다음 항목 확인:
  · 푸시 알림(앱 미실행 시): 알림이 사라짐
  · 알림센터: 강제 종료 이후 생성된 경우 및 강제 종료 없이 bg에 있는 경우 알림이 사라짐
  · 메시지: '삭제된 메시지입니다' 피드 디자인으로 노출됨
  · 채팅목록(라스트 메시지): '메시지가 삭제되었습니다.'로 노출됨
- 삭제한 메시지는 롱탭하여 나에게서 삭제 가능함"
CHAT_NEW_0131,1,SCR_CHATROOM,STA_MESSAGE_SENT,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0131,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,선택한 메시지가 자신의 기기에서만 삭제됨
CHAT_NEW_0132,1,SCR_CHATROOM,STA_ONE_ON_ONE_CHATROOM / STA_NON_FRIEND_RELATION / STA_MESSAGE_RECEIVED,해당없음,해당없음,해당없음,해당없음,OPEN,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0132,2,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_RECEIVED_BUBBLE,해당없음,TAP,해당없음,SCR_CHATROOM,말풍선 컨텍스트 메뉴 내 [신고] 버튼이 삭제 버튼 하위에 노출됨
CHAT_NEW_0132,3,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,SELECT,해당없음,SCR_CHATROOM,신고 사유 선택 화면으로 이동됨
CHAT_NEW_0132,4,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,VERIFY,해당없음,SCR_CHATROOM,"말풍선 롱탭을 통한 신고는 메시지 1개, 대상 1명만 가능함"
CHAT_NEW_0133,1,SCR_CHATROOM,STA_MESSAGE_SENT / STA_SENT_WITHIN_24H,STA_CONTEXT_MENU_OPEN,해당없음,TGT_MESSAGE_BUBBLE,"{""supported_chatlog_types"": ""1 텍스트(4천자 미만)/6 이모티콘+텍스트/12 스티커+텍스트/20 움직이는 스티커+텍스트/22 액션콘+텍스트/25 큰 이모티콘+텍스트/26 답장말풍선""}",SELECT,해당없음,SCR_CHAT_LIST,"- 전송 후 24시간 이내에만 [수정] 메뉴가 노출됨
- [수정] 시 수정 모드로 전환되어 입력창이 열림 (메시지 수정 안내 팝업은 최초 1회 발생)
- 수정한 메시지가 상대방에게서도 수정됨 — 다음 항목 확인:
  · 푸시 알림(앱 미실행 시): 알림 내용이 갱신됨 (알림 시간은 갱신되지 않음)
  · 알림센터: 강제 종료 이후 생성된 경우 및 강제 종료 없이 bg에 있는 경우 알림이 사라짐
  · 메시지: 마지막 수정 내용 노출됨
  · 채팅목록(라스트 메시지): 마지막 수정 내용 노출됨"
CHAT_NEW_0134,1,SCR_CHATROOM,해당없음,STA_X_EDIT_MODE_ACTIVE,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0134,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,INPUT,"{""value"": ""가나다""}",SCR_CHATROOM,"- 입력창 레이어 형태로 수정 모드가 제공됨 — 타이틀 [✏️], 메시지 수정, [X]
- 내가 보낸 원본 메시지 일부가 1줄로 표시(...)되고 원본 메시지 전체가 표시됨 (이모티콘·스티커 제외, 미니이모티콘·임베드이모지·OS기본이모지는 포함)
- 수정 모드에서 수정 버튼이 검정색 UI로 노출되고, 수정할 단어와 함께 [V] 버튼이 활성화되어 노출됨"
CHAT_NEW_0135,1,SCR_CHATROOM,해당없음,STA_X_EDIT_MODE_ACTIVE,해당없음,해당없음,해당없음,TAP,해당없음,SCR_CHATROOM,수정한 문구로 말풍선이 업데이트됨 — 말풍선 우측 하단에 '수정됨' 문구가 표시됨
CHAT_NEW_0136,1,SCR_CHATROOM,해당없음,STA_X_CURSOR_PRECEDED_BY_SPACE,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,채팅방 화면이 정상 노출됨
CHAT_NEW_0136,2,SCR_CHATROOM,해당없음,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,"- 멘션 서제스트 UI가 표시됨 — 최상단에 자기 자신이 (나) 아이콘과 함께 표시되고, 각 멤버의 프로필·닉네임이 이름순으로 정렬되어 스크롤 가능하며, 이미 멘션 추가된 친구는 우측에 @ 마킹으로 표시됨
- 선택한 친구 이름이 입력창에 멘션 문자열(@+이름)로 파란색 텍스트로 표시되고, 입력 포커스는 공백 1칸이 추가되어 표시됨
- 추가로 선택한 친구 이름이 앞 친구 이름 뒤에 한 칸 띈 형태로 멘션 문자열로 추가됨"
CHAT_NEW_0137,1,SCR_CHATROOM,STA_X_MEMBERS_WITH_VARIED_NICKNAMES,STA_X_MENTION_SUGGEST_ACTIVE,해당없음,해당없음,해당없음,INPUT,해당없음,SCR_CHATROOM,입력한 검색어로 필터링되어 서제스트가 표시됨 (like 검색으로 처리됨)
CHAT_NEW_0137,2,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,해당없음,INPUT,해당없음,SCR_CHATROOM,서제스트 UI가 비활성화되어 사라짐
CHAT_NEW_0138,1,SCR_CHATROOM,해당없음,STA_X_MENTION_COUNT_MAX,해당없음,TGT_MESSAGE_INPUT,"{""mention_count"": 15}",INPUT,해당없음,SCR_CHATROOM,"입력창 상단에 멘션 최대 개수 안내가 표시됨 — ""한 번에 멘션 가능한 횟수를 초과했습니다."""
CHAT_NEW_0139,1,SCR_CHATROOM,해당없음,STA_X_MENTION_COUNT_MAX / STA_X_REPLY_MODE_ACTIVE,해당없음,TGT_MESSAGE_INPUT,"{""mention_count"": 15}",INPUT,해당없음,SCR_CHATROOM,"입력창 상단에 멘션 최대 개수 안내가 표시됨 — ""한 번에 멘션 가능한 횟수를 초과했습니다."""
CHAT_NEW_0140,1,SCR_CHATROOM,STA_GROUP_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시됨
CHAT_NEW_0141,1,SCR_CHATROOM,STA_X_SECRET_GROUP_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시됨
CHAT_NEW_0142,1,SCR_CHATROOM,STA_OPEN_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시됨
CHAT_NEW_0143,1,SCR_CHATROOM,STA_ONE_ON_ONE_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,"멘션 서제스트 UI가 표시되지 않고, @문자열이 그대로 입력창에 표시됨"
CHAT_NEW_0144,1,SCR_CHATROOM,STA_X_CHANNEL_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시되지 않음
CHAT_NEW_0145,1,SCR_CHATROOM,STA_X_SECRET_ONE_ON_ONE_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시되지 않음
CHAT_NEW_0146,1,SCR_CHATROOM,STA_X_OPEN_ONE_ON_ONE_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시되지 않음
CHAT_NEW_0147,1,SCR_CHATROOM,STA_SELF_CHATROOM,해당없음,해당없음,TGT_MESSAGE_INPUT,해당없음,INPUT,해당없음,SCR_CHATROOM,멘션 서제스트 UI가 표시되지 않음
CHAT_NEW_0148,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""content_type"": ""애니콘(type:6)""}",TAP,해당없음,SCR_CHATROOM,멘션이 적용된 말풍선이 송·수신측에 전송됨
CHAT_NEW_0149,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""content_type"": ""스티커(type:12)""}",TAP,해당없음,SCR_CHATROOM,멘션이 적용된 말풍선이 송·수신측에 전송됨
CHAT_NEW_0150,1,SCR_CHATROOM,해당없음,해당없음,해당없음,해당없음,"{""content_type"": ""움직이는 스티커(type:20)""}",TAP,해당없음,SCR_CHATROOM,멘션이 적용된 말풍선이 송·수신측에 전송됨
CHAT_NEW_0151,1,SCR_CHATROOM,STA_GROUP_CHATROOM,STA_CHATROOM_ENTERED,해당없음,해당없음,"{""content_type"": ""액션콘(type:22)""}",TAP,해당없음,SCR_CHATROOM,멘션이 적용된 말풍선이 송·수신측에 전송됨
CHAT_NEW_0152,1,SCR_CHATROOM,STA_GROUP_CHATROOM,STA_CHATROOM_ENTERED,해당없음,해당없음,"{""content_type"": ""큰이모티콘(type:25)""}",TAP,해당없음,SCR_CHATROOM,멘션이 적용된 말풍선이 송·수신측에 전송됨
CHAT_NEW_0153,1,SCR_CHATROOM,STA_GROUP_CHATROOM / STA_X_MENTION_TARGET_SAVED_BY_SENDER / STA_X_MENTION_TARGET_EDITED_BY_RECEIVER,해당없음,해당없음,해당없음,"{""display_surface"": ""말풍선(채팅방 내 메시지)""}",TAP,해당없음,SCR_CHATROOM,"멘션 대상 이름이 사용자별 참조 기준으로 표시됨
- 발신인(A): 연락처에 저장한 이름으로 표시 — QA연락처
- 수신인(B): 톡에서 수정한 닉네임으로 표시 — 큐에이
- 멘션대상(C): 본인 이름으로 표시 — QA"
CHAT_NEW_0154,1,SCR_CHATROOM,STA_GROUP_CHATROOM / STA_X_MENTION_TARGET_SAVED_BY_SENDER / STA_X_MENTION_TARGET_EDITED_BY_RECEIVER,해당없음,해당없음,해당없음,"{""display_surface"": ""말풍선 장문 전체보기""}",TAP,해당없음,SCR_CHATROOM,"말풍선 장문 전체보기에서 멘션 대상 이름이 사용자별 참조 기준으로 표시됨
- 발신인(A): 연락처에 저장한 이름으로 표시 — QA연락처
- 수신인(B): 톡에서 수정한 닉네임으로 표시 — 큐에이
- 멘션대상(C): 본인 이름으로 표시 — QA"
CHAT_NEW_0155,1,SCR_CHATROOM,STA_GROUP_CHATROOM / STA_X_MENTION_TARGET_SAVED_BY_SENDER / STA_X_MENTION_TARGET_EDITED_BY_RECEIVER,해당없음,해당없음,해당없음,"{""display_surface"": ""미리보기""}",TAP,해당없음,SCR_CHATROOM,"미리보기에서 멘션 대상 이름이 사용자별 참조 기준으로 표시됨
- 수신인(B): 톡에서 수정한 닉네임으로 표시 — 큐에이
- 멘션대상(C): 본인 이름으로 표시 — QA"
CHAT_NEW_0156,1,SCR_CHATROOM,STA_GROUP_CHATROOM / STA_X_MENTION_TARGET_SAVED_BY_SENDER / STA_X_MENTION_TARGET_EDITED_BY_RECEIVER,해당없음,해당없음,해당없음,"{""display_surface"": ""푸시 메시지""}",TAP,해당없음,SCR_CHATROOM,"푸시 메시지에서 멘션 대상 이름이 사용자별 참조 기준으로 표시됨
- 수신인(B): 톡에서 수정한 닉네임으로 표시 — 큐에이
- 멘션대상(C): 본인 이름으로 표시 — QA"
CHAT_NEW_0157,1,SCR_CHAT_LIST,STA_GROUP_CHATROOM / STA_X_MENTION_TARGET_SAVED_BY_SENDER / STA_X_MENTION_TARGET_EDITED_BY_RECEIVER,해당없음,해당없음,해당없음,"{""display_surface"": ""채팅방 목록""}",TAP,해당없음,SCR_CHAT_LIST,"채팅방 목록에서 멘션 대상 이름이 사용자별 참조 기준으로 표시됨
- 발신인(A): 연락처에 저장한 이름으로 표시 — QA연락처
- 수신인(B): 톡에서 수정한 닉네임으로 표시 — 큐에이
- 멘션대상(C): 본인 이름으로 표시 — QA"
CHAT_NEW_0158,1,SCR_CHATROOM,STA_GROUP_CHATROOM / STA_X_MENTION_TARGET_SAVED_BY_SENDER / STA_X_MENTION_TARGET_EDITED_BY_RECEIVER,해당없음,해당없음,해당없음,"{""display_surface"": ""스크롤락""}",SCROLL,해당없음,SCR_CHATROOM,"스크롤락 상태에서 멘션 대상 이름이 사용자별 참조 기준으로 표시됨
- 수신인(B): 톡에서 수정한 닉네임으로 표시 — 큐에이
- 멘션대상(C): 본인 이름으로 표시 — QA"
